"","document","topic","gamma"
"27790","586",25,0.00246382722205068
"27791","443",25,0.00206812396686643
"27792","1416",25,0.00651524863028366
"27793","753",25,0.00872163560675464
"27794","1223",25,0.00432631710346651
"27795","840",25,0.00323833279344371
"27796","416",25,0.0037040853818534
"27797","169",25,0.525785472206436
"27798","1334",25,0.00287662524235072
"27799","629",25,0.00345558589497038
"27800","579",25,0.00399109458573402
"27801","1010",25,0.00304678129269282
"27802","244",25,0.00519980820210754
"27803","1482",25,0.00287662524235072
"27804","1320",25,0.00519980820210954
"27805","854",25,0.00399109458573402
"27806","714",25,0.171346098548916
"27807","316",25,0.00472301558879561
"27808","1140",25,0.0037040853818534
"27809","1498",25,0.0023513535499441
"27810","827",25,0.00235135352165243
"27811","1440",25,0.0025876015998865
"27812","241",25,0.00323833279344371
"27813","964",25,0.00578367536021911
"27814","543",25,0.00323833280997242
"27815","162",25,0.00235135356606725
"27816","1459",25,0.00651524841624923
"27817","1238",25,0.0984551163865941
"27818","301",25,0.00304678128687831
"27819","254",25,0.00198829154962141
"27820","650",25,0.00345558589497038
"27821","297",25,0.00323833279448284
"27822","1354",25,0.00206812396686644
"27823","351",25,0.0037040853818534
"27824","998",25,0.00370408538552712
"27825","912",25,0.00519980826821788
"27826","759",25,0.0025876015169911
"27827","966",25,0.0043263171214066
"27828","723",25,0.00472301563732368
"27829","69",25,0.00399109461093255
"27830","1047",25,0.00272446959789722
"27831","270",25,0.00323833279344371
"27832","904",25,0.088318943820645
"27833","501",25,0.00472301569383314
"27834","673",25,0.0037040853818534
"27835","743",25,0.204391981425329
"27836","451",25,0.00399109458573402
"27837","944",25,0.00258760151855198
"27838","735",25,0.0074586933742154
"27839","696",25,0.00370408538185341
"27840","322",25,0.00272446960823606
"27841","43",25,0.00246382722205068
"27842","1045",25,0.00432631710376579
"27843","923",25,0.00745869332446472
"27844","295",25,0.00399109458573402
"27845","858",25,0.00651524841624923
"27846","71",25,0.0039910946026378
"27847","1450",25,0.0025876015169911
"27848","1217",25,0.00345558589497039
"27849","1417",25,0.00287662526957687
"27850","199",25,0.0037040853818534
"27851","926",25,0.00345558589497037
"27852","847",25,0.0621980541158265
"27853","737",25,0.00304678128687831
"27854","1524",25,0.00287662524235072
"27855","1321",25,0.00304678128687831
"27856","539",25,0.00224870035696854
"27857","111",25,0.00472301558900038
"27858","11",25,0.00472301559183187
"27859","522",25,0.0104994545863571
"27860","518",25,0.00304678129651221
"27861","695",25,0.00272446959789722
"27862","311",25,0.0037040853818534
"27863","321",25,0.00323833279344371
"27864","917",25,0.00399109458573402
"27865","806",25,0.0037040853904508
"27866","76",25,0.00345558592770768
"27867","288",25,0.00651524841624923
"27868","151",25,0.00323833282233316
"27869","544",25,0.00370408538188927
"27870","13",25,0.40796479167035
"27871","687",25,0.00432631722578536
"27872","670",25,0.00287662524239727
"27873","1367",25,0.0032383328077105
"27874","919",25,0.075545870973513
"27875","1250",25,0.00519980820210754
"27876","487",25,0.00745869332446472
"27877","285",25,0.00323833302621752
"27878","1005",25,0.147528892193227
"27879","1538",25,0.0025876015169911
"27880","991",25,0.0037040853818534
"27881","893",25,0.00519980828329163
"27882","742",25,0.00345558589497037
"27883","289",25,0.00578367536021911
"27884","55",25,0.00399109458573402
"27885","632",25,0.00432631710346651
"27886","740",25,0.00345558589497037
"27887","491",25,0.00287662525589194
"27888","20",25,0.00432631710346652
"27889","1264",25,0.00399109459589193
"27890","1059",25,0.00323833279344371
"27891","293",25,0.00323833279344371
"27892","1161",25,0.0883189438206405
"27893","597",25,0.00345558589497037
"27894","105",25,0.00287662524235072
"27895","1265",25,0.00287662524235073
"27896","648",25,0.0486557542213048
"27897","1043",25,0.438728556389452
"27898","1322",25,0.0065152484597743
"27899","1125",25,0.00651524841624923
"27900","118",25,0.00432631710346651
"27901","373",25,0.00472301558879561
"27902","163",25,0.00323833279344371
"27903","203",25,0.00399109465914977
"27904","361",25,0.00519980820210755
"27905","1297",25,0.0023513535192455
"27906","980",25,0.00323833279786193
"27907","1008",25,0.00651524841624923
"27908","436",25,0.00345558589635361
"27909","1092",25,0.00323833279344371
"27910","960",25,0.336971421499625
"27911","870",25,0.00246382723675532
"27912","60",25,0.00745869351135989
"27913","24",25,0.00235135352491213
"27914","382",25,0.00258760152145238
"27915","171",25,0.00399109458573402
"27916","930",25,0.00304678128687831
"27917","268",25,0.00215463534376533
"27918","37",25,0.00651524844151446
"27919","699",25,0.00651524841624923
"27920","669",25,0.00323833279344371
"27921","160",25,0.00272446959789722
"27922","12",25,0.00399109458574055
"27923","154",25,0.00258760152633218
"27924","828",25,0.00323833279344371
"27925","1117",25,0.0025876015169911
"27926","883",25,0.00323833283702888
"27927","14",25,0.00287662527721138
"27928","252",25,0.00399109458573402
"27929","1257",25,0.0023513535192455
"27930","821",25,0.00215463533082405
"27931","183",25,0.00287662524235072
"27932","464",25,0.00472301558883778
"27933","638",25,0.00304678128687831
"27934","1200",25,0.0700490198038982
"27935","537",25,0.0037040853818534
"27936","550",25,0.00323833279344371
"27937","53",25,0.150222143621314
"27938","386",25,0.00519980820210755
"27939","367",25,0.00432631710346651
"27940","97",25,0.00432631717003844
"27941","188",25,0.00399109458573405
"27942","1441",25,0.0037040853818534
"27943","1232",25,0.00399109458938736
"27944","119",25,0.00272446959789722
"27945","794",25,0.00224870035696854
"27946","513",25,0.00472301561055217
"27947","892",25,0.00345558589497037
"27948","773",25,0.00745869332446472
"27949","1177",25,0.00246382722444035
"27950","948",25,0.00432631718719681
"27951","374",25,0.00872163584487097
"27952","1515",25,0.0883189437089645
"27953","291",25,0.0032383328383258
"27954","619",25,0.00472301562362556
"27955","1398",25,0.00206812397491628
"27956","851",25,0.292510074199743
"27957","941",25,0.00399109458573402
"27958","140",25,0.0047230156315433
"27959","1333",25,0.00304678128687831
"27960","561",25,0.00578367536021911
"27961","1234",25,0.550672406278065
"27962","122",25,0.00472301560921762
"27963","318",25,0.00345558593071001
"27964","979",25,0.00519980822029029
"27965","530",25,0.0025876015169911
"27966","1102",25,0.00472301558879561
"27967","17",25,0.00578367536021911
"27968","535",25,0.00345558589497037
"27969","1266",25,0.121433107478458
"27970","1371",25,0.00399109471210024
"27971","80",25,0.18550335380669
"27972","309",25,0.00578367536021911
"27973","594",25,0.00651524841624923
"27974","1434",25,0.0037040853818534
"27975","585",25,0.00345558593077148
"27976","484",25,0.00519980820210755
"27977","404",25,0.0037040853818534
"27978","1032",25,0.00578367541927146
"27979","1020",25,0.00432631710367858
"27980","835",25,0.00432631710346652
"27981","1062",25,0.106760345326383
"27982","65",25,0.00472301560118277
"27983","526",25,0.00519980820210755
"27984","509",25,0.00287662524235072
"27985","178",25,0.00872163560675464
"27986","286",25,0.00399109458929009
"27987","394",25,0.00399109458573402
"27988","945",25,0.00272446959789722
"27989","240",25,0.00184579132366871
"27990","1310",25,0.00578367536021911
"27991","815",25,0.0043263171214066
"27992","47",25,0.00345558591330494
"27993","999",25,0.308062054796117
"27994","1033",25,0.00399109461444305
"27995","63",25,0.0037040853818534
"27996","1246",25,0.00304678130233523
"27997","250",25,0.00323833279344371
"27998","791",25,0.00519980822352572
"27999","1537",25,0.00272446959789722
"28000","1419",25,0.00472301558879561
"28001","987",25,0.00399109463523153
"28002","1278",25,0.00472301562278202
"28003","334",25,0.00215463533082405
"28004","75",25,0.00215463533349443
"28005","230",25,0.00323833281855058
"28006","201",25,0.00651524841624923
"28007","576",25,0.00345558589497037
"28008","553",25,0.00432631710346651
"28009","887",25,0.00472301558879561
"28010","1079",25,0.00432631710346651
"28011","950",25,0.00519980826110444
"28012","615",25,0.0037040853818534
"28013","1003",25,0.00519980820210755
"28014","1106",25,0.234003614804274
"28015","476",25,0.00519980822029034
"28016","635",25,0.00472301558879561
"28017","587",25,0.00287662525620466
"28018","78",25,0.00345558589882889
"28019","640",25,0.00345558589497038
"28020","738",25,0.0023513535192455
"28021","86",25,0.00578367536021924
"28022","218",25,0.00246382722205068
"28023","675",25,0.0037040853818534
"28024","1532",25,0.00399109458573402
"28025","879",25,0.00323833279344371
"28026","1176",25,0.00370408538185506
"28027","533",25,0.00651524841624923
"28028","1172",25,0.00651524841624923
"28029","829",25,0.00472301558879561
"28030","57",25,0.00246382725153437
"28031","1276",25,0.00432631713613967
"28032","975",25,0.00287662524236849
"28033","769",25,0.00345558590660897
"28034","461",25,0.00578367536021916
"28035","290",25,0.347686246824854
"28036","1124",25,0.00304678129163623
"28037","45",25,0.235431127660555
"28038","869",25,0.00323833279344371
"28039","435",25,0.00745869332446472
"28040","797",25,0.00472301558879561
"28041","1513",25,0.00246382722205068
"28042","1351",25,0.00745869332446472
"28043","320",25,0.00224870036228312
"28044","859",25,0.00345558594960105
"28045","1526",25,0.00323833279344371
"28046","236",25,0.00304678128687831
"28047","179",25,0.00246382722205068
"28048","1058",25,0.00235135352584478
"28049","221",25,0.00651524841624923
"28050","697",25,0.00272446959789722
"28051","353",25,0.00345558589497037
"28052","453",25,0.00399109458573402
"28053","368",25,0.00370408541886918
"28054","703",25,0.0037040853818534
"28055","1499",25,0.00287662524235072
"28056","371",25,0.00345558589497038
"28057","19",25,0.0037040853818534
"28058","1163",25,0.00432631710820705
"28059","1183",25,0.00345558590120048
"28060","500",25,0.00323833279344371
"28061","776",25,0.00345558589497037
"28062","725",25,0.0030467812975591
"28063","1243",25,0.00304678128687831
"28064","836",25,0.00345558594879743
"28065","223",25,0.0028766252514304
"28066","1497",25,0.00432631710346651
"28067","333",25,0.0037040853818534
"28068","1509",25,0.00224870035696853
"28069","1000",25,0.00258760152606673
"28070","103",25,0.105600608633207
"28071","715",25,0.00323833279344371
"28072","205",25,0.0705435337323624
"28073","677",25,0.00399109471132443
"28074","771",25,0.00304678128687831
"28075","232",25,0.0027244696007566
"28076","1189",25,0.00304678133547203
"28077","1185",25,0.00304678128687831
"28078","896",25,0.00215463533082405
"28079","798",25,0.00399109458573402
"28080","129",25,0.00432631710346651
"28081","474",25,0.00370408538968077
"28082","1077",25,0.00246382722205068
"28083","146",25,0.00399109458573402
"28084","468",25,0.636247379433567
"28085","1301",25,0.0661742293672587
"28086","733",25,0.00235135352662022
"28087","1283",25,0.00304678128687831
"28088","744",25,0.00287662524235072
"28089","732",25,0.00432631727917108
"28090","1044",25,0.00370408538891805
"28091","819",25,0.00519980820210755
"28092","35",25,0.00399109458573402
"28093","1135",25,0.00272446959789722
"28094","573",25,0.00578367536021911
"28095","1159",25,0.00235135354823019
"28096","545",25,0.00345558589497037
"28097","1146",25,0.0023513535192455
"28098","691",25,0.00304678128687831
"28099","259",25,0.00519980820210754
"28100","1466",25,0.00304678134730019
"28101","287",25,0.00519980820210755
"28102","369",25,0.14039520122107
"28103","123",25,0.00519980820210755
"28104","414",25,0.00304678128687831
"28105","1248",25,0.00399109458573402
"28106","1211",25,0.12134932709394
"28107","1317",25,0.0023513535192455
"28108","1142",25,0.00224870036651316
"28109","1065",25,0.00215463533082405
"28110","1449",25,0.34311013677454
"28111","1500",25,0.00323833279344373
"28112","973",25,0.00304678128687831
"28113","1476",25,0.0037040853818534
"28114","612",25,0.00323833279344509
"28115","1205",25,0.00323833279344371
"28116","704",25,0.00745869332446472
"28117","1469",25,0.00323833279344371
"28118","1036",25,0.00651524841624923
"28119","1153",25,0.00272446959789722
"28120","186",25,0.00272446959789722
"28121","834",25,0.00345558589497038
"28122","662",25,0.0037040853818534
"28123","485",25,0.00272446959917594
"28124","1325",25,0.00399109458573402
"28125","793",25,0.00345558589497038
"28126","593",25,0.00323833280749288
"28127","25",25,0.00287662524235072
"28128","72",25,0.00323833279728616
"28129","176",25,0.00235135353624378
"28130","266",25,0.0020681239687474
"28131","631",25,0.00323833279642389
"28132","308",25,0.00287662524235072
"28133","1409",25,0.00472301558879561
"28134","555",25,0.0039910946076016
"28135","1226",25,0.00345558593010137
"28136","167",25,0.00651524841624923
"28137","1395",25,0.00287662524235072
"28138","1298",25,0.0025876015197329
"28139","1328",25,0.121349326937843
"28140","591",25,0.00224870036016697
"28141","280",25,0.00235135354229735
"28142","529",25,0.00399109458573402
"28143","470",25,0.00246382722205068
"28144","1508",25,0.00224870035696853
"28145","385",25,0.0037040853818534
"28146","99",25,0.00472301562282537
"28147","56",25,0.00304678130540617
"28148","1517",25,0.0039910946079659
"28149","1024",25,0.00578367536021911
"28150","381",25,0.00519980820210755
"28151","578",25,0.712728669798626
"28152","1061",25,0.0025876015169911
"28153","647",25,0.00345558589497038
"28154","134",25,0.00287662524235072
"28155","1539",25,0.00323833279344371
"28156","864",25,0.00258760154779201
"28157","660",25,0.00519980820210755
"28158","1023",25,0.00304678128687831
"28159","921",25,0.00287662524235072
"28160","1294",25,0.00432631710368184
"28161","996",25,0.00304678128687831
"28162","113",25,0.00651524841624923
"28163","1531",25,0.177870218359639
"28164","1105",25,0.00578367536021911
"28165","255",25,0.00432631710346651
"28166","23",25,0.00578367536021911
"28167","613",25,0.0025876015169911
"28168","421",25,0.00651524841624923
"28169","110",25,0.00246382722824477
"28170","302",25,0.00432631714590347
"28171","452",25,0.00206812396744187
"28172","1385",25,0.00345558589497038
"28173","456",25,0.256304196890645
"28174","48",25,0.00304678128892173
"28175","872",25,0.00399109460825422
"28176","1491",25,0.00370408541503698
"28177","1370",25,0.0057836753892629
"28178","1210",25,0.0025876015169911
"28179","894",25,0.0037040853818534
"28180","1506",25,0.00206812396686644
"28181","1392",25,0.00745869332446472
"28182","1099",25,0.0177259869468456
"28183","799",25,0.00345558589497037
"28184","445",25,0.00323833279344371
"28185","1224",25,0.0037040853818534
"28186","18",25,0.00304678129057695
"28187","1308",25,0.00519980820210755
"28188","224",25,0.236444594675145
"28189","1414",25,0.00272446959789722
"28190","214",25,0.0037040853818534
"28191","225",25,0.117792443241306
"28192","40",25,0.00272446959789722
"28193","812",25,0.00432631710983688
"28194","568",25,0.890315873402057
"28195","664",25,0.00472301558879561
"28196","1273",25,0.00399109458573403
"28197","659",25,0.00578367536021911
"28198","34",25,0.00304678132379492
"28199","182",25,0.00399109459800583
